,price,returns,volatility,spread,depth,volume,volume_imbalance,mid_price,bid_price_0,ask_price_0,bid_qty_0,ask_qty_0,price_zscore_10,price_zscore_30,volatility_10,volatility_30,volatility_60,momentum_10,momentum_30,cum_bid_qty,cum_ask_qty
2025-04-15 23:46:11.064081,103.2590700363639,0.000973180754404116,0.0018187272034926858,0.03770507481732186,563.5443364948903,200.17757686739967,0.39507302730184685,103.2590700363639,104.03492236641411,109.64467373257116,606.4544420966073,553.6475423480555,-1.3322038883171963,0.5735774747821524,0.017159021139799398,0.06925177385696436,0.10317412316831319,0.0015465169464955592,0.0006877627902371583,3315.1044812276355,2784.6008246068354
2025-04-15 23:47:11.064081,103.12097589172723,-0.0014166890801259172,0.001896746672379059,0.03365475276188699,507.5577976086369,226.77192846143305,0.20134927397961858,103.12097589172723,99.54036279612914,98.94016680183861,501.7531942891531,384.72685889251704,1.2924013980351958,-0.1566187806080968,0.016470003361684724,0.06962282457463428,0.09147006212377794,0.0009970795832283641,0.0006369680303604681,2639.939275901862,1974.5268609214713
2025-04-15 23:48:11.064081,103.45979487542719,0.0031231914236961645,0.0022441255845265344,0.03847735188370678,575.5621627660759,231.20067209638307,0.5672863532638571,103.45979487542719,102.46564578581639,101.87899359680328,699.6969801497268,497.5413289861763,1.5886046395250208,0.3428840627901226,0.02062218129869191,0.06462723273662467,0.13719582237518996,0.0012220286852846099,0.0006879068219494118,3184.551941342099,2301.254587562375
2025-04-15 23:49:11.064081,103.71884434494629,0.0024424120661767643,0.002060950989621244,0.042276297154412584,698.0416376530588,203.23560828818304,0.13485544162840998,103.71884434494629,105.85231690625932,108.4172512294865,577.6461763029436,779.3666111664977,0.34471128071470464,1.1498225437145715,0.019250598236595313,0.05370901695832864,0.12277826624729699,0.0013789467483429556,0.0008565311253710484,2777.0367444994545,3996.0068362856955
2025-04-15 23:50:11.064081,103.98665302806572,0.0025133898370017058,0.0021917287968605753,0.03589770044030954,552.0637769688151,220.71578159181453,0.6409745995728848,103.98665302806572,109.25035880881423,96.61089704264195,657.7316398295987,582.4451377864518,1.1906875230140743,-0.7412843174746351,0.016046449433738817,0.04915684471801382,0.10963742746143545,0.0014882830237993496,0.0008456464950861189,2960.5866409514174,3092.3097213295537
2025-04-15 23:51:11.064081,103.90151136563415,-0.0009265414984264484,0.0020829098440018337,0.03467843422976248,508.4971124299646,244.2113983785495,-0.04911726797697647,103.90151136563415,96.26384034081117,93.67934065775434,424.52049424002973,467.4866690606168,0.12712154530260367,-0.662845303210334,0.02149190399282099,0.05801498512483535,0.10522586104776238,0.0016850197146280452,0.0008518150227471008,2296.5857171603725,2267.8227690071953
2025-04-15 23:52:11.064081,104.29691777508253,0.0037237874744261586,0.0019258156838991526,0.0350681981929759,525.1852186136194,216.32356881303988,0.37310987367928294,104.29691777508253,104.32217090520975,105.49659954027952,551.0488175129648,548.0914292755612,-0.08971349378489901,-0.300786281727654,0.022889622713431423,0.05156983525081342,0.12251185731538891,0.002003407462919002,0.0010109982647667445,3034.9335715011202,2590.560720922313
2025-04-15 23:53:11.064081,104.10879720279969,-0.00195499895438215,0.0019618228803325957,0.04323404445101817,576.0652174866888,194.29374874806342,0.4057033274734422,104.10879720279969,112.46375623772106,106.71470574633885,529.213091214518,623.2466470803171,-0.31860493039019305,-2.0816730426846712,0.018949025287331257,0.063065881266963,0.11451651708861031,0.001708331443896727,0.0008729085859161916,2561.6971153926397,3048.140620522956
2025-04-15 23:54:11.064081,104.33509997233345,0.0020360493906889394,0.0020588436180240307,0.03430564677096773,521.6072619121444,224.6986724877236,0.1299819665201908,104.33509997233345,103.06363152670971,100.58494659178639,498.31986568146476,555.4981469819315,-0.3135352292207535,0.13735587127474974,0.018185972461253617,0.06105166283620411,0.14974560060024114,0.001454699733032812,0.0008736952018066925,2633.1794770776255,2760.5946662941537
2025-04-15 23:55:11.064081,104.89651788571346,0.0051146500506694375,0.0020437506203473035,0.04333949900557349,509.79979405102745,236.90322810082938,0.39981376592807455,104.89651788571346,109.75906737549279,101.88056479596504,495.2807564156963,457.3905286835549,-1.3822156126695362,-1.8217675072113615,0.01989247099482072,0.04813510605382047,0.14188807672256493,0.0018933429363489408,0.001122432745046669,2539.1249655110664,2222.643915504484
2025-04-15 23:56:11.064081,104.79360678090814,-0.0009473922038742875,0.0019422657984291666,0.0327540203489277,673.9444782023869,239.7995451972291,0.5722427209116987,104.79360678090814,107.35975285383077,100.8269958187688,739.688193138463,762.7949006077545,0.270057407441924,0.050491458880850486,0.023783959936387718,0.07196394504994277,0.127755075754975,0.0015466319332252739,0.001068663930309712,3882.2223044041707,3745.5868301980995
2025-04-15 23:57:11.064081,104.77971162449522,-0.00012698873107572033,0.0018490006829420794,0.03519625613980468,558.9483299864354,200.67672926921261,-0.14755766130548148,104.77971162449522,109.76886191336449,100.25487547450503,517.3706147529712,563.5640839692237,-0.04163248669119075,0.7955319290719385,0.020707020447090774,0.057631151378734334,0.11821798994480912,0.0016195218701456876,0.0010714485971166049,2660.31872729463,2566.244725528922
2025-04-15 23:58:11.064081,104.90537421871346,0.001183238146010943,0.002328776118738874,0.04443262117652365,565.1192925624707,263.8946644100254,0.40331726024484543,104.90537421871346,100.63691746589025,108.56563982572445,513.102271882654,574.7721010726979,0.6783498746620865,-0.4733829047281032,0.023102126345338266,0.05814881553652536,0.11990196149370985,0.0017617651633076927,0.0012260079539283385,2538.2917369664865,2983.0081369838676
2025-04-15 23:59:11.064081,104.90464498912203,-6.704961444622296e-06,0.0019858850327657196,0.04302117339733059,724.8141204200844,220.0418903986464,-0.21388078968074922,104.90464498912203,100.6591795005181,98.73319359416588,739.9871684042116,598.3195694920903,0.08894467753636148,1.7289897808183938,0.018769122312814905,0.06101591249777509,0.12935646618428454,0.0013228807801939373,0.0010405693858062867,3673.0665198585566,2733.2574040215627
2025-04-16 00:00:11.064081,104.68420604064394,-0.0020152416372284957,0.001967426110681738,0.03355563175452475,538.2354553542905,248.4202567595217,0.11152640729211177,104.68420604064394,104.77327143118346,103.31120222145742,525.4015761535119,519.5804476946339,-0.16335192108736682,-1.3404744422671293,0.019915332390765938,0.0580694052517738,0.09933512119132631,0.0009416399800766489,0.0010510867020910393,2723.851392081546,2686.109296115475
2025-04-16 00:01:11.064081,104.8032451678473,0.00120299237806649,0.0020113334463905306,0.044435974331896395,693.1797022202389,231.59817313814835,0.6068368176986753,104.8032451678473,96.7540623131449,100.0799108474546,787.8526133044074,681.1553967595654,-0.8649435385547174,1.1898283202058233,0.01648078764096196,0.06471853604479434,0.11968696503961819,0.0008062467526253953,0.0010846715838585914,3777.4497073349166,3202.469679610972
2025-04-16 00:02:11.064081,104.68538265991043,-0.0011934217973295573,0.0019757271410688975,0.043473484032448134,580.7953439925573,220.89913720676643,0.17823364543177544,104.68538265991043,103.25356450778402,97.08673457177166,500.28762334891013,607.0364471828921,0.07402791308723353,0.6846275678094631,0.0208850176207159,0.05205126700054171,0.10340207353531881,0.0007286932799134187,0.001074888055555777,2381.829815752656,2891.5429423415776
2025-04-16 00:03:11.064081,104.88922445222211,0.002039607649795032,0.0020122728907705483,0.04431701597094938,693.0131409973862,227.29184733502353,0.062355214564812717,104.88922445222211,106.19381687096573,109.47510820025454,722.8151644986552,576.8668905822483,0.7330276080020401,-1.6311256045768927,0.021300543896859408,0.0592217381628996,0.09961278666183834,0.000538865050005167,0.00118878499419249,3472.014575982744,2938.34080168474
2025-04-16 00:04:11.064081,104.8012382869316,-0.0008608262545361332,0.002128694728611642,0.041397041743761215,643.972387229637,240.03602878590755,0.26759050648553034,104.8012382869316,114.13184583611726,102.09609468963099,526.4705649024759,657.0331117996925,-1.215642006818686,2.9035509947991196,0.020817492785685288,0.06955036227497655,0.103044300393906,0.000668159671534281,0.0011564001143775495,2783.5874031523927,3318.0348470351096
2025-04-16 00:05:11.064081,105.23090961503725,0.004118880530171909,0.001987545152031358,0.03710689147424947,598.0111900895934,244.97927649478396,0.6778972476713494,105.23090961503725,107.32985748322791,106.24215811251813,546.1879569333322,586.131305289127,0.08606905903565235,-0.06251590868783512,0.01799460227712896,0.07535346008996867,0.11858343649382061,0.000842447445256937,0.001238282062768395,2824.6074363803395,3154.164798511514
2025-04-16 00:06:11.064081,105.17129561182925,-0.0005524280267201468,0.001883728956067224,0.03950555309808742,642.6800164605644,220.29869941129328,-0.06992986884909605,105.17129561182925,108.4390479412841,97.25895896781748,673.1875919665499,684.550388565177,0.22158850609568315,-0.8730413342201794,0.016034715744041833,0.0545850041572996,0.13646032343523093,0.00028261952850929645,0.0011351017466434826,3951.3300611618906,4059.760525987745
2025-04-16 00:07:11.064081,105.20872365358896,0.0003389166274673186,0.001983835620552139,0.04098432488558152,585.6997982087275,220.28763555879473,0.09567406777833458,105.20872365358896,111.31285627067908,101.32537848521727,554.5302657669457,638.2969979111411,-0.6798837759388717,-1.3957411823239856,0.02086244409361331,0.05702588912188283,0.1282512306247474,0.00041155879129694276,0.0010422180398904656,2765.802872830884,3122.0794191423115
2025-04-16 00:08:11.064081,105.48511059346193,0.002674714545368344,0.001953559821859009,0.03601788291312191,640.127345360944,225.2822233482241,0.573138424490101,105.48511059346193,100.38041535257851,109.49127860726405,793.0670422578644,703.3585871771262,-0.6094737949201267,-0.20053791286523995,0.021087907825053518,0.06314832565184228,0.10440674828511397,0.0006512591395047427,0.0011598407664606782,3483.776329309997,3451.139444277261
2025-04-16 00:09:11.064081,105.33091998696622,-0.0013759521754084275,0.002142389893724685,0.03665995555513601,589.4987651606286,224.85824047376977,0.6653103012131224,105.33091998696622,104.4444962412382,118.97627255811662,569.1866362615847,632.2948864139452,0.2309523966006199,-0.13383296971346756,0.021462657609001356,0.0726998205975022,0.10325026499601979,0.0004153738846954958,0.0009256842477084479,2488.112942021187,3425.619969287085
2025-04-16 00:10:11.064081,105.48416803529724,0.0013826161037942982,0.002117111906473757,0.0366699640662657,566.9439462119874,219.62030188631888,0.2795458785778672,105.48416803529724,118.2555115400352,95.07790039681608,584.462289606378,651.457279739634,-1.1693343643680318,0.09774154208896634,0.017543088984859047,0.054845039941275806,0.12931053290496902,0.0005879290043155311,0.0010840779802222071,2965.9096721655897,3194.553951334459
2025-04-16 00:11:11.064081,105.86541793521023,0.003822633392291524,0.00201075250004308,0.040214576693406716,539.7817899850222,217.7037973284933,0.054496189662036655,105.86541793521023,105.42616036722765,104.82121692828208,561.7556914330428,523.0190294163542,0.36065102039105595,-0.29427441120616327,0.0166353116654822,0.06077807129408847,0.10091672345285627,0.0010460966245449117,0.0012768027808061275,2600.4988482715457,2687.215074005067
2025-04-16 00:12:11.064081,105.6309295842441,-0.002425460163971662,0.0018721264145180744,0.03698019481050438,618.9157957824726,237.71327763270463,0.7770381695554959,105.6309295842441,111.50839590251178,107.82678923665094,721.4732748597216,674.8152629637043,-0.8049303036688502,0.6521480137589913,0.020244872921927292,0.06540266568398656,0.12437996625460483,0.0007488898347376444,0.0011744185488857216,3702.5483433901027,3660.9407084283603
2025-04-16 00:13:11.064081,105.77556660604733,0.0013961940338631,0.0018774107736560055,0.037112630001502396,536.1647294097188,255.78096669397445,0.5667318872352062,105.77556660604733,110.85121401448393,102.53688921787948,505.5750968619269,487.7729321394047,1.0022666428901823,-0.4159443201939248,0.016909143490056386,0.06692909499795323,0.13529876382023867,0.0010380587933708821,0.0011245338495015917,2397.7149678273254,2597.0973795142436
2025-04-16 00:14:11.064081,105.93632067227897,0.001603843363757028,0.0020015123261584553,0.04318160914977061,675.1860730190782,207.77271264273213,0.4288564083922587,105.93632067227897,98.08678949690655,110.45885999821866,568.6413993920111,570.3508126832896,2.2185254685219054,-1.8304826065144706,0.02416653774044433,0.050478470522019356,0.10352464743481177,0.0009976696684840635,0.0010168117606932376,2918.605165116556,3087.892907519047
2025-04-16 00:15:11.064081,106.2079038698583,0.002532132343925854,0.0020336322969321283,0.03470457045656832,589.3360500051558,214.13471579489254,0.13569040566240873,106.2079038698583,107.83893083062877,101.62192329564485,624.6399531892529,659.1679012879976,-0.8256351616583416,-0.1460271228432713,0.02046716913019544,0.06525568175335798,0.10427949786076654,0.0013326591200816438,0.0009737817349540861,2831.682103135935,3381.817121611429
2025-04-16 00:16:11.064081,106.05136388934277,-0.001375321427520106,0.0019625377180673945,0.0388518939571021,699.3553406310166,198.17125021849543,0.2698708232062624,106.05136388934277,106.80898994646898,106.88767124986855,665.9421675670548,543.6353630134926,0.5229800063522619,-2.53111991408072,0.0213594570727738,0.05561877169445973,0.11793610691158297,0.0007666680862146426,0.00089211518974261,3808.6822445268203,3193.485515843961
2025-04-16 00:17:11.064081,105.87734280368353,-0.0016911392514523647,0.0019519830415792765,0.04046903759640557,678.4785387387491,254.17819309154024,0.2614292563215855,105.87734280368353,107.6045649673597,103.13228057624346,641.0121168884208,596.1503829813657,-0.7630480988647288,0.36197304847260797,0.021327416412509306,0.06360422580816219,0.13956482486052846,0.0006603839268115601,0.0008692852149957745,3288.420800176864,3075.059450094073
2025-04-16 00:18:11.064081,106.09374371861983,0.0021020611734649548,0.0019407200766821354,0.040414526152396935,568.6513093229896,252.9057730260069,0.374002074221499,106.09374371861983,102.07287686388455,112.58508604610073,715.7515867083466,603.2624292932917,1.10333243414464,-1.012164143606553,0.022308416731308303,0.06179356519195496,0.137837643765262,0.0008562705488155687,0.0009639868618174436,3374.8544949429374,2691.461723416501
2025-04-16 00:19:11.064081,106.26285389395917,0.0015996812203659062,0.0019976606039756053,0.035528478771300796,582.8641990935685,224.52425116892667,0.5819764691957032,106.26285389395917,100.31161424682945,102.68651366036487,526.6144029552701,645.8778521189375,-1.2467292797923004,0.15477469224481766,0.017719907528568845,0.07185681068575897,0.14070809730206074,0.0007785984470452518,0.0008869167866703625,2482.268483563772,3010.5627992686077
2025-04-16 00:20:11.064081,106.42235291816871,0.001482795595851034,0.0017617237647926936,0.04152615095648134,567.4775994443767,240.28178385551746,0.43913042892062015,106.42235291816871,103.86947161038766,104.57009415941923,574.9505421970325,627.5352081198189,0.4745486456977635,1.2891594937229944,0.02036029090516851,0.06424645787106387,0.1133117140503976,0.0010082506762783064,0.0007524898499014315,3696.7887953689324,3014.2329599100267
2025-04-16 00:21:11.064081,106.60251493832479,0.0017743425611338533,0.001889867337123029,0.04524919477472612,539.8906093080798,253.75646344126355,0.09667134565208013,106.60251493832479,106.06016834661655,111.66534898690533,474.5127846653492,549.7625781022583,-0.8421971739906687,-0.9407870128934664,0.018484480862477885,0.05611148746266301,0.14477125477426592,0.0011857480179173101,0.000812395135271773,2144.9294758893952,2810.826887982961
2025-04-16 00:22:11.064081,106.56413276218211,-0.00034230381166763145,0.001937294915455265,0.04342321037619508,518.3404131853168,218.4728799130039,0.5829558868472436,106.56413276218211,112.85496461577458,101.10713681782399,540.0986558696762,515.2971942799272,-0.20790761304164623,1.0157339494933697,0.019559862438342665,0.05158981247426921,0.10382522143582888,0.0007241080215276898,0.0007961196699795048,2710.343262860279,2561.5971240644644
2025-04-16 00:23:11.064081,106.72019672258185,0.0014078470253536008,0.0021207503194951923,0.0427437539415966,551.5205499690836,182.8896698622689,0.3646515901741033,106.72019672258185,116.39511375909471,107.10753412273156,646.3638301258426,660.1149843226269,-1.0414654825894987,-0.3971025164633228,0.018681765071797418,0.0709930466296342,0.09725192880181281,0.0010956899351695817,0.0007866776347092726,3308.8919328711286,3332.719929882402
2025-04-16 00:24:11.064081,106.88947042331324,0.0015061947945308636,0.0019186186358071072,0.04033691899110872,531.1731896468806,227.80635324734737,0.4134007872214261,106.88947042331324,114.33270406187953,97.16669407217252,445.0006433210836,533.2211700516037,0.855510748516855,1.70844463108127,0.019818108525178336,0.05200713499125372,0.14872509478178325,0.001081745576380406,0.000872309051895765,2402.908330068201,2538.3930877898956
2025-04-16 00:25:11.064081,106.84364660419858,-0.00043052424355622483,0.0020180468141831206,0.04042648920268022,719.6089127222692,232.44906048649432,0.6010421266732555,106.84364660419858,111.41795957855045,101.0507041536561,822.9268601439475,676.1114713888652,-0.8703942308331455,-0.38987870695330124,0.017896699570461094,0.0513857149017521,0.13183374265675626,0.0009400124236496292,0.0007690372768761026,3757.9759722621325,3315.868577179011
2025-04-16 00:26:11.064081,107.34918255582652,0.004474178066399456,0.0020226542750931,0.04036353523516971,604.6943497073283,225.5736687186139,0.07704611132705141,107.34918255582652,101.93815458090381,109.42200890607066,601.0228232343361,664.3856788749813,0.48842991508418965,-0.8429797296432774,0.019763694334709172,0.05370471834615807,0.0916884655556637,0.0010555006902389285,0.000874395362472132,3074.573619021113,3008.823532630896
2025-04-16 00:27:11.064081,107.55826289183818,0.001881032085697354,0.002129791650566076,0.036858017092064134,567.1752229847879,225.78519800862662,0.26518360750958864,107.55826289183818,105.33980762064007,102.24924736342517,627.2668593068496,648.3488469462537,-0.34147350747716726,0.7344617282871131,0.024420003387123475,0.06694750622550932,0.0922704801959933,0.0013543620671496038,0.000915117876752485,3192.1350908754644,3010.3783523249335
2025-04-16 00:28:11.064081,107.40955208525784,-0.0013338178655715092,0.002126257740696415,0.03448654797237647,624.713333802386,257.45257976393077,0.18334317937506694,107.40955208525784,108.51962328109126,104.50162026232427,611.0747604770927,669.5942685888787,-0.12239443246600641,-0.4396905034140889,0.014122489750057799,0.06281863355239926,0.087444763997266,0.0014011799253893442,0.0008720208841337536,3535.1621986737614,3383.711949176806
2025-04-16 00:29:11.064081,107.65800189538975,0.0022829664665475714,0.0019942497031205085,0.042134290796027665,534.8408215137281,185.36114427363603,-0.01411131730076525,107.65800189538975,104.23267575917276,110.33442536215811,497.77080760240074,489.4731996139337,0.14451920396865456,-0.809276366753384,0.021756313761948212,0.054311155009207114,0.10441642132580761,0.0013924336287912669,0.0009607111188598323,2252.8556421883486,2400.5513530714898
2025-04-16 00:30:11.064081,107.55579533508367,-0.0008787604018073952,0.0019524515258810557,0.042774938923122174,546.7287532160362,217.6756593961768,0.4052423634299428,107.55579533508367,110.63884822831679,104.4609095166285,537.8603656582233,500.9999859836665,-0.8052197978695809,-0.5083647146307396,0.022221179727557758,0.052400234723757315,0.10897583773714621,0.0012189921984603466,0.0008674570403869818,2584.6454831690576,2256.9874121602834
2025-04-16 00:31:11.064081,107.8326621515218,0.002585393227746969,0.001933616689717431,0.04228538089772149,665.458118470959,261.7221982133356,0.8170403581780404,107.8326621515218,111.69614207158924,112.29034586439202,581.6429274366361,593.6851050013763,0.20714374451049877,-0.04508008882435116,0.015513006653483223,0.06903047769368698,0.15117293063350049,0.0013387045393108167,0.0009516986490225671,2561.5955195465353,3046.7781478986594
2025-04-16 00:32:11.064081,108.19036370495603,0.003524068390082031,0.001975893677753422,0.03582300483125444,601.401577069169,241.7076205929129,-0.07176688963399079,108.19036370495603,111.07287141254619,109.37526879315061,529.2628512763074,557.5084670677903,1.543719135771569,1.4067281797620441,0.02143596462738428,0.06245563943564071,0.12129177931795776,0.0014962370347692993,0.0010153535695649543,2232.7775519974543,2760.9993928269264
2025-04-16 00:33:11.064081,108.12097423164359,-0.0006457096054425402,0.00195659666456764,0.03823934261948368,574.4752107114574,240.28935211794393,0.29125782692671043,108.12097423164359,113.64156718647138,110.49703488183546,495.53283476125705,573.6281295342594,-0.7338643498418382,-1.8307757242649,0.018342350470344892,0.0655348590819188,0.13834167525806734,0.0014523264175095173,0.001130670988340199,2383.979561849729,2786.2768910049663
2025-04-16 00:34:11.064081,108.43741753716604,0.0031523055155688222,0.002055362740935823,0.038907474767720204,713.8227839902016,226.30056338523875,0.4262560292869276,108.43741753716604,103.51472943214681,115.1859191119812,586.6705001704818,787.7575063675393,1.1074046127870656,0.024279417933080513,0.016537228040418146,0.06960091701512539,0.1336332950204183,0.001610102912798065,0.0009968580523930703,2838.6619309722087,3782.43860569312
2025-04-16 00:35:11.064081,108.63537675015438,0.0019473266639366315,0.0020420309817485204,0.038450354587843,684.0588231192595,207.98768234286825,0.34232308311316834,108.63537675015438,113.68108569428789,110.39316177949748,625.1819642566301,564.1299142818763,1.5524404938639118,0.6583012321827794,0.020259120624899242,0.06592039677298124,0.12269708173598863,0.0017643329206242769,0.0011954309921438507,3516.219859065964,2768.22076632569
2025-04-16 00:36:11.064081,108.92262175728912,0.0027469415720887624,0.0020591801191145015,0.0337361181501352,648.6396733782275,241.03046690511758,0.30043498126962115,108.92262175728912,105.11712231647824,117.32226781833762,644.0436698063455,647.1582635183581,-0.852140008468139,0.19625132704955678,0.02422916443960273,0.05549605353061016,0.13847988649969387,0.0019905342216665215,0.0010265627694712421,3485.6017267929597,3595.4981895977226
2025-04-16 00:37:11.064081,109.4447517082494,0.004811486615661463,0.0021259283711436167,0.03859129426874502,630.3882212763145,238.22156650132152,0.04276911656706155,109.4447517082494,104.27639193934243,114.45260909052489,574.57779282892,618.3976718105778,-1.4569773801742785,1.2570172127010895,0.01655662307897971,0.0696244488378238,0.11988717307627783,0.002026221413916626,0.0013368172477402091,2798.9781050393317,2964.405556092485
2025-04-16 00:38:11.064081,109.50048357710146,0.000509796654618443,0.0021862869121400176,0.043689475609228715,646.5336395391145,214.59991631258444,0.32807955058615557,109.50048357710146,112.39124995934584,106.65599021495507,561.9240778615342,611.053218245836,0.2834276839072771,-0.07417430268140213,0.020911661175466376,0.05120354363747803,0.12547015042066864,0.001810142354935812,0.0013923788419423252,2608.706236898984,3371.915192913416
2025-04-16 00:39:11.064081,109.44491511170517,-0.0005268526911726369,0.0020124663393407557,0.03649965603566779,576.7569835158473,231.4691794577925,0.1481495420034014,109.44491511170517,116.08018484411883,116.53969499896797,531.4839239307864,442.1459133483804,-0.5486064699577858,-0.1901921753268611,0.02129868947631023,0.05812596628169602,0.13111990628716116,0.001728641285477254,0.0012480671782393409,2942.84842307833,2306.5076456365996
2025-04-16 00:40:11.064081,109.35965436433487,-0.0007637727238448422,0.0021099463771395654,0.043760709458708955,604.6096964788715,224.67497981631792,-0.13989904403058592,109.35965436433487,112.00568377316597,110.8246438243616,512.8548337579986,567.3318289913459,1.9860668839010138,0.5992766846959392,0.022623559710661663,0.06853314408316362,0.11837541629506604,0.0014288264559611076,0.0013124296039356176,2452.1618437527213,2655.861731205634
2025-04-16 00:41:11.064081,109.29058055711783,-0.0005721686284334475,0.0019648339816165784,0.03722543322295662,503.81642395706996,226.52220227144474,0.5319211818996837,109.29058055711783,109.38521040936457,107.1525007449092,424.0119595228849,446.3953891553362,0.037840785261938514,0.10229860594249388,0.016430016712254972,0.05929673965537155,0.1281345921006142,0.0017700606787003346,0.0013004015135234285,2046.184942667629,1925.631724094619
2025-04-16 00:42:11.064081,109.38301815650733,0.0008666033485159388,0.0021185006983583015,0.039449771890184206,561.6967666428274,242.0233227261578,0.5012121988169252,109.38301815650733,111.05761132121349,110.92720253121601,508.73828693596596,688.5329265461414,-0.7894962622435845,-0.4101682206622881,0.019408270419951513,0.05382045594692762,0.14249385147806162,0.001392241957727363,0.0010839575866289607,2344.2223535849193,3789.0794925579385
2025-04-16 00:43:11.064081,109.56703363997482,0.0015871638884609922,0.0021061509157175844,0.042978453764865636,659.3564179035978,196.30569720054734,0.3230647655419718,109.56703363997482,110.29337370112788,115.6828261416168,697.202816058485,669.4325448706078,-1.051952851439422,0.499409445829997,0.022573131786246935,0.05680418141085705,0.11678468201712548,0.0012277212370097692,0.001393207989000744,3618.5385809267214,3299.8084173044745
2025-04-16 00:44:11.064081,109.73723305385094,0.0014786529747008825,0.0021008415969942995,0.0381222237289328,539.0654485315105,193.01316250724219,0.3631542672330553,109.73723305385094,103.54057784410442,112.25428890582147,627.4387945397948,517.9733518907633,1.1357007818205391,-0.6148423170425813,0.021270511735885404,0.062172260235584004,0.139710059626344,0.0015045164317517088,0.0012408956732416604,3118.8482672276355,2731.684135600485
2025-04-16 00:45:11.064081,110.02851588886021,0.002654396220074914,0.002009406984119152,0.041627662441552235,676.4171921562157,235.58213379545407,0.5582632615427462,110.02851588886021,103.17292675480856,120.07685254155699,679.0512090806959,579.3034047418606,-0.5633026891774993,-0.6100300091336818,0.026991335665002697,0.06329273778204676,0.09489893555665387,0.0014991743770266315,0.0013257254632820963,3388.59171887971,2785.793673167537
2025-04-16 00:46:11.064081,110.14140556248321,0.0010211238595408557,0.001933164183600911,0.042027390682862494,622.678009619795,219.6093800142164,0.33918724774111836,110.14140556248321,109.68599764111944,116.14756046644295,738.9664766457474,774.7229803261492,0.04589541641852889,-0.5192889009355436,0.022126758518167373,0.0657258483643868,0.1351905035721819,0.0014257379510746314,0.001177300870560155,3660.8814179112937,3998.3291617200834
2025-04-16 00:47:11.064081,110.57173554062786,0.003631214372668617,0.0018605471562134525,0.03963567509539412,655.3347353578329,229.04848060876458,0.44801191421675945,110.57173554062786,110.9941343386571,113.48358942871904,650.096076552753,555.6237085421966,0.9692352253248164,1.4062343874798562,0.016408131459712306,0.06988226596627196,0.10512577476546159,0.001638917864010756,0.0015066179903898333,3601.488171527879,3036.9992567665618
2025-04-16 00:48:11.064081,110.62378014542085,0.0004745810644016377,0.00199599627924789,0.036977318991984906,611.193632089429,239.92500054950818,0.24481139458088108,110.62378014542085,110.66781594722937,104.9660827638165,644.5530382547843,542.318280013646,-0.4628675925968682,-3.0479675116071467,0.020308846413110832,0.06373193552742502,0.10002649593911661,0.0011535907172818649,0.0015404184145040808,3276.8907167333946,2641.522544739747
2025-04-16 00:49:11.064081,111.3362347172526,0.006751451647831648,0.0021533012542249183,0.04055608963068918,622.9349258447138,244.97052171028056,0.6153692075771681,111.3362347172526,115.07893962121386,110.35585284617649,757.1186746531764,704.6540354366417,-0.04606258350345088,0.41578192878483816,0.018126702686468085,0.05342704608593174,0.1128260751193602,0.0015986242162490567,0.0017292092941062027,3795.5401858014975,3975.76394068539
2025-04-16 00:50:11.064081,111.58688984534122,0.0021243209692526042,0.0019690155098635925,0.04310043400102758,538.0545329780123,259.8189815298947,0.3554724368123486,111.58688984534122,110.36385845929463,112.0078433863778,566.04223970844,636.8867620640989,-0.017652264135114216,0.03659135133610011,0.018812496970665043,0.07460580114937129,0.13744520160168214,0.0020361302308744057,0.0016370669773529388,2721.287983670135,2999.870317734188
2025-04-16 00:51:11.064081,111.5071816435307,-0.0007597628165352047,0.0020785126585460057,0.04600769424801495,641.70890491001,221.53751444471254,0.35044593328572093,111.5071816435307,114.62459549279637,115.41268873118472,598.6983731983233,502.317933007916,0.678228482683506,-1.6808960895091005,0.019644680537772064,0.056646317790243456,0.09386072928613394,0.0019111137056940244,0.0014609287363108936,2847.169023707479,2745.672292457873
2025-04-16 00:52:11.064081,111.37986441657023,-0.0010527160141461744,0.002084395140051893,0.0438429038138592,595.580111065957,239.40630974238098,0.047587572558137024,111.37986441657023,110.55382435833977,114.95082572240426,427.39354065886346,441.89152117888295,0.5601790710772161,0.3106673593636771,0.018783932833064537,0.05166989607381531,0.1499721504760708,0.0018844717161274,0.001497992645185043,2217.6330685072912,2411.347098760989
2025-04-16 00:53:11.064081,111.59871970537584,0.0021729660870836547,0.001971631377907283,0.0381859050965787,640.0861754116053,230.4235102262295,0.3608121557329612,111.59871970537584,121.75201966382848,112.56408482947631,658.3041277433143,776.4612877917468,-0.20262961147552677,0.45749390299235354,0.020599536943022342,0.05442607125650192,0.091232267768429,0.0018995179167827882,0.0014109628334641536,3221.239073796401,3740.563535254995
2025-04-16 00:54:11.064081,111.66044210359289,0.0005417015479531388,0.002131634483751952,0.0421850864588703,543.0735582759327,212.91917722845665,0.1336552767595195,111.66044210359289,112.08989434373761,112.35357441657875,626.9403463970369,483.6596396607581,0.06119168361453333,0.5736405235894608,0.022757093288323576,0.06420656641461105,0.13130735849764955,0.0017359633871830067,0.0014859980789966643,3343.406063091814,2507.678211340003
